Station,Total,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500,Direction
Waterloo,15334.135441000002,2.502787,6.251516800000001,12.355665199999999,28.4989102,50.1574122,71.78916720000001,97.9592334,141.13660900000005,206.494104,271.634314,361.490812,446.383246,513.3452880000001,525.987798,536.197046,489.41106000000013,423.71799400000015,348.225236,292.645752,235.98787799999997,210.99821400000005,202.891002,196.68742,195.237096,194.90993799999998,187.586202,183.427274,185.872538,181.704738,170.365296,163.47740399999995,156.92331,152.35338000000004,147.28878400000002,148.066134,148.524688,147.68834800000005,144.47665600000002,153.27961000000002,156.55642,161.85754400000005,162.26203400000003,169.54509600000003,181.054136,195.978044,211.435222,247.754562,275.55589200000003,301.042712,321.9171780000001,349.1438500000001,350.994142,355.66377400000005,343.203482,318.715384,283.8430180000001,244.674744,200.15644200000003,161.76901999999995,141.505358,124.76876599999999,119.31154679999999,116.23864480000002,117.8773988,119.05192179999999,121.9396178,127.66774699999999,135.66400900000002,136.137087,130.21918000000002,120.39461,105.20618600000002,90.33224399999999,74.3387452,66.81168720000001,54.7876892,43.7142022,29.2181942,20.267715,8.753897,2.8764369999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
Wembley Park,6509.030082799999,0.6232415600000001,0.93889904,3.32105304,5.46997764,8.18120544,12.79249028,18.3167116,25.877279200000004,39.29543260000001,54.441404799999994,66.89368040000001,84.4924616,90.924376,87.49740040000002,76.4890024,66.9526424,48.096326399999995,37.4878308,30.3686284,30.234365000000004,29.939899000000004,32.04272100000001,33.8202474,37.798460799999994,41.542487799999996,41.2365652,42.64849400000001,43.6658012,44.3942666,43.0802902,45.3184158,49.7630484,53.88592239999999,56.8279642,60.214825600000005,64.6747636,68.13997020000001,72.36838420000002,76.03277360000001,81.45849620000001,85.8758272,93.2681492,102.93032920000002,121.4159192,131.97512600000002,151.196898,166.42594400000004,183.537986,217.21907600000003,240.47022599999997,279.140238,298.1674240000001,313.0529200000001,285.908022,271.476798,225.172272,185.636656,152.59948200000005,131.6138392,108.9801732,98.4163232,91.13277920000002,84.32840920000002,73.37841,73.3511332,60.3702446,61.983532,50.1412148,54.0051948,47.8862976,47.074135600000005,42.0534902,41.4893144,33.92963579999999,27.091148600000004,23.767117300000002,17.771060419999994,12.375466720000002,6.65101532,4.933036520000001,2.36126242,0.9283493,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
West Ham,22668.156427500002,42.523043799999996,112.3152238,185.4379598,329.3143798000001,455.2674488,607.00277,749.31663,855.2167460000002,896.916058,901.261298,921.900064,915.7942640000001,938.180298,877.8394460000002,875.9879360000001,808.720008,690.058028,560.963876,498.90393600000004,420.22063399999996,331.3466180000001,294.521282,263.88478,254.71356000000003,227.45849200000004,235.121298,219.88115,224.636458,207.407844,204.9245,190.354132,205.760726,197.61136,200.64733200000003,198.39044800000005,207.86080400000003,192.77389,189.672598,185.556494,188.849328,191.417186,204.29295800000003,216.73394,237.46273399999998,252.10303199999998,264.921596,281.73084,324.005506,322.603064,329.395764,318.26941,303.05919000000006,256.899918,245.846218,213.564234,193.955286,171.337908,148.91038600000005,117.9448108,109.5532968,96.14270480000002,85.48906680000002,74.84379279999997,75.01398800000003,66.0502936,63.8278442,59.41747620000001,61.3862514,59.566047399999995,56.48722420000002,50.90719360000002,44.2793246,33.93730540000001,25.942339399999998,20.0696193,12.8732613,7.1152622999999995,4.8220443,1.4649683,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
West Hampstead,2475.8678176000003,0.0,0.9914448,1.49967234,3.21186114,6.1877371399999985,9.92775174,12.52494414,17.009915,23.3075822,31.927275800000004,42.30579920000001,48.97409860000001,52.30729820000001,50.83062100000001,44.026041799999994,32.858068599999996,25.25603160000001,19.2118406,15.7122277,14.6553587,14.2091369,14.000488100000002,14.0851283,13.825547200000004,13.090293,13.8814476,14.311785999999998,15.3916842,16.031276599999998,17.107464800000002,17.7430428,19.3540582,20.391639399999995,21.6435396,21.702757,22.805169400000004,23.916808800000002,23.885213200000006,24.956336999999998,27.150856800000003,32.455544800000006,33.571135399999996,42.033700399999994,47.88697120000001,52.48209380000001,59.24965660000001,62.42988280000001,72.18750080000002,80.3665708,90.2292756,88.71278080000002,100.261518,99.523894,93.36368,82.90238500000002,74.255815,59.0942024,42.4740552,35.587052,30.143968,29.6658532,29.2640488,28.8469178,26.3255332,25.0948542,23.385194600000002,21.6881304,19.7009604,20.970703,22.8924328,20.0244992,20.998463800000003,20.306530400000003,17.0579324,12.986684,12.667846100000002,8.4242278,6.3176132800000016,4.09612848,2.59408508,1.02595698,0.11229388,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
Westminster,14130.786719299997,0.4412723,1.5738455000000002,2.9725916000000003,6.643911200000002,12.4982984,17.751478100000003,24.358803500000004,31.469418000000005,35.5270328,40.082766,46.0673576,51.63321500000001,56.9723454,63.427547,61.7253766,60.97557640000001,57.11867240000001,57.14917460000001,52.9898846,58.6641126,60.58279519999999,69.67416120000001,79.12589799999999,91.71146600000002,102.405776,121.702176,137.76843799999997,152.81867800000003,167.662638,175.796764,178.76230800000002,183.084256,181.933584,185.35538400000002,194.172306,201.681568,211.744018,227.2786,240.06274600000003,257.35789600000004,277.26405000000005,291.96267200000005,325.42732000000007,373.87659400000007,402.161528,442.59532199999995,485.28197000000006,529.056382,534.3952879999999,564.2813279999998,554.26482,548.8632319999998,492.888088,461.023816,400.45086000000003,364.869658,310.5961640000001,275.047058,236.11012999999997,214.818722,188.754496,172.47454199999999,162.91450600000005,151.937406,146.185472,140.24266200000002,137.258898,138.331648,137.093519,125.672889,117.042527,106.635347,89.53158300000003,75.86227059999999,62.2994622,51.81475260000001,36.12910926,23.24046926,12.477710660000005,7.5837870600000015,1.3445246600000005,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
Willesden Green,1372.8925097300003,0.0,0.9571145000000001,1.73458136,3.05848956,4.70208516,8.08565796,10.324235860000002,15.984729800000002,22.437718200000006,30.881630600000005,41.68084280000001,50.3328064,50.811663,47.91167100000001,41.638975,30.3514032,22.5923828,18.8331818,18.9019452,18.9723732,19.411015,18.048546,17.545966,15.364545699999999,14.3491173,12.9932273,13.1683677,13.820910699999999,13.732324599999998,14.070093,15.8148872,16.942127399999997,16.912363199999998,18.8117046,19.4783438,18.775407,18.493996399999997,18.932240400000005,18.430187000000004,18.322633000000003,20.0799292,20.026955800000003,19.688077800000002,19.6144828,20.6618874,20.398908400000003,22.449992,25.6146288,26.2301642,26.735794400000003,29.66971,31.790597800000004,31.448039399999995,31.685852800000006,30.193849,27.1881398,21.688136800000002,18.442685,16.407331399999997,15.121405800000002,12.5145442,11.73174,10.817711200000002,9.5831046,8.219671860000002,7.789984180000001,8.068087180000001,7.38493126,6.72609772,6.146075760000001,6.06993698,4.59928106,4.14428858,3.7676024,4.01379438,3.3799241600000003,3.3022173400000003,2.4625036460000005,1.9152801659999998,1.0707722860000002,0.374984566,0.061916906000000015,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NB
Baker Street,19515.751374080002,3.81322192,13.69493732,17.09932152,36.08958552,57.982845,78.0874276,101.8384582,142.321346,200.446702,232.47186800000003,301.437118,378.567384,443.516432,453.663984,485.709676,474.468162,437.735014,382.42917400000005,342.460356,309.88093599999996,290.33985,262.21611,251.757962,249.73548600000004,240.50022599999997,225.662952,230.84940600000004,239.10982600000003,244.99899800000003,245.74141800000004,247.336978,245.123712,242.18628199999998,236.692658,233.024222,230.499016,234.467812,237.07435,247.26847200000003,263.779584,283.7018720000001,295.0415240000001,305.644718,332.48103399999997,351.858766,383.127778,407.635672,457.55419000000006,469.49479,508.47531,503.393524,525.32815,495.68799800000005,478.034128,418.639268,385.101926,327.041152,284.225298,245.731838,224.80334,199.342268,174.266692,161.512316,151.10669800000005,140.843936,133.634624,130.53106599999998,128.577086,122.214824,112.799322,104.187288,102.104158,91.22048800000002,78.21708000000002,67.260272,55.236668,36.99577420000001,23.5202342,14.800388199999999,8.2322982,4.0663482,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
Bermondsey,4969.695960000002,3.1426224000000005,10.242650400000002,15.003111800000005,22.2462408,30.943480800000003,38.4912476,43.7324724,51.39390040000001,58.616170600000004,70.49913259999998,78.53981740000002,91.37568259999999,105.79590120000002,117.616332,120.186994,124.434026,116.699798,102.66605,88.65848160000002,77.99151420000003,64.78233420000001,55.0738886,50.3907086,48.258933000000006,44.28517640000001,43.20198500000001,45.01851940000001,48.74144540000001,47.30713440000001,46.49438900000001,46.70553700000001,47.690870200000006,44.31937020000001,45.99811620000001,47.754945600000006,50.6261454,49.270026,51.9183956,51.097086,57.486192,73.48157760000002,89.30534300000002,96.1536714,111.183234,120.596524,114.954348,112.08936100000001,126.16055700000001,123.28679699999999,123.810921,123.647765,127.54944,113.10935400000001,112.503994,101.925028,98.170682,81.8726874,72.01166140000001,60.1487698,54.28002320000001,44.4478452,42.03596320000001,43.257538800000006,42.97400040000001,40.63866420000001,39.1408276,37.5776066,34.3129642,30.592175199999996,28.301023800000007,27.224786800000004,29.106281600000006,29.3124862,25.850193,24.388652399999998,20.7366708,14.463871,9.3920758,7.601534000000001,4.356530800000002,2.210974,0.8347306000000001,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
Bond Street,29423.144047799997,4.407994400000001,10.2150504,26.6093424,45.9988016,68.8917832,103.384068,142.791154,177.39201200000005,221.46872080000003,260.10175200000003,287.45579399999997,343.504112,386.813882,427.022384,440.6546,462.7856440000001,430.65326799999997,388.16940000000005,332.458206,304.53571,269.67582200000004,257.86420200000003,247.00421800000004,247.96920000000003,252.178616,249.788012,248.55993400000003,265.211926,279.252096,277.570736,284.942954,290.239164,296.31093,294.688914,308.0244340000001,319.24882599999995,334.127134,344.99879599999997,363.114672,380.404822,403.318634,421.915296,449.1746480000001,498.20616600000005,548.3776359999998,608.8264320000002,668.232712,769.677552,832.4369260000002,906.6323259999999,942.919326,996.5538,958.59208,912.2782880000001,820.822968,750.4055000000002,655.2947320000002,570.7401440000001,510.58904400000006,475.00146400000006,431.568744,384.60762400000004,369.726492,352.671384,340.325374,324.684078,324.540976,331.00002,321.362692,306.908278,286.783568,277.08522800000003,239.280416,201.89655600000003,165.99788800000005,144.99527799999996,98.81633740000001,64.2988654,43.5866734,26.7127654,9.8100494,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
Canada Water,15065.510735699994,4.9292820000000015,18.11032,41.71359200000001,76.094988,108.460918,148.391102,187.779418,238.98192000000003,289.131938,337.505048,387.670496,438.41494200000005,450.813342,430.28238800000014,401.41928200000007,367.671348,311.575706,263.937252,230.23947200000003,207.268192,168.648418,143.19277680000002,126.4558348,123.8166768,125.7748588,129.7792528,139.745022,145.994628,149.493438,144.58606799999998,147.409554,142.948398,141.05782,139.18346200000002,138.079952,134.869506,136.12104000000002,134.07138400000002,130.60531,138.848578,148.744992,163.445494,192.87665,211.80893799999998,237.41840200000001,269.342582,309.0494040000001,349.060994,384.80539,419.000928,425.064824,420.37873600000006,384.70502400000015,358.71190000000007,311.4880040000001,285.485152,239.417092,212.29279,190.70806000000002,171.87405800000002,149.35392,141.26914519999997,133.2194542,124.0002222,120.1022652,115.19824799999999,110.2359036,110.1199286,106.4569446,100.56397760000002,94.38399560000002,85.89381240000002,72.76222240000001,59.22163700000001,46.57728680000001,33.61742352000001,23.9887946,15.03931114,8.54138254,4.13432874,2.5420512200000003,1.5361425400000002,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
Canary Wharf,18530.373934,3.2019078000000003,8.302497200000001,23.582771200000003,32.864048600000004,43.6186366,47.126744,56.7011086,58.3308474,64.00194400000001,69.36147600000001,82.7397288,87.79830679999999,91.316174,95.50395999999999,93.265164,88.520204,83.01193600000002,79.991577,77.507655,86.29286100000002,87.404155,88.808875,95.783924,97.299426,103.464854,112.69749000000002,128.920926,131.863338,148.12922,145.39522200000005,153.280978,149.702256,155.15434,152.65568000000002,166.40394600000005,169.428736,192.08969199999999,203.14476600000003,234.48646800000003,238.57842000000002,263.678276,267.627754,309.702664,311.88833999999997,372.040942,397.74637200000006,504.8717,578.88312,702.057894,752.157194,837.994456,811.367796,778.6805259999999,717.203492,681.1878320000001,621.24712,581.533486,540.0744540000001,473.21381,412.67149,359.25681000000003,313.20349,279.71894199999997,267.8211,248.99168200000003,227.36689200000004,216.26997800000004,196.97966600000004,182.61971400000004,176.13401800000003,164.024884,141.933922,132.47093600000002,114.67561,95.1005348,75.39933959999999,65.3689416,50.39674120000001,34.14642520000001,21.410514400000004,14.960693600000004,8.562121600000001,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
Canning Town,16286.5968175,9.55696,11.1895118,22.3293838,59.2248038,84.29700079999999,97.84393879999999,126.98858500000001,151.98941100000005,167.542371,202.230604,269.534402,311.941334,362.83358200000015,365.66500200000013,364.958292,308.48455600000005,264.69501,213.547504,199.56967200000003,184.71522600000003,198.58713799999998,198.036548,196.63110000000003,192.22673,194.24840600000005,208.17885,233.316332,264.33544800000004,279.8097,296.907084,278.947916,279.17167000000006,255.607144,260.135618,248.53588400000004,264.75318799999997,252.48899800000004,270.943496,259.548238,285.091314,290.81790200000006,313.1052380000001,320.6810260000001,339.8918000000001,335.17421,330.32963,350.0739220000001,359.929866,365.69115,364.984804,371.96374,344.596252,311.811146,294.010956,264.15177200000005,249.566566,229.82686200000003,225.109186,197.891692,184.71873,162.69136600000004,151.177896,129.264836,126.80485280000002,109.77497740000004,97.94275340000002,88.08245140000001,87.3943174,75.2156066,82.23445,75.006485,71.8343938,64.3269658,60.56916920000001,46.178247999999996,37.22881340000001,29.3857688,20.24361906,13.5220021,9.118361300000002,5.8851589,1.4085907,0.34133244,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
Canons Park,3642.936862540002,7.8711106000000015,17.061770000000003,32.021146,47.728856,66.06101020000001,87.0333234,104.488564,115.893868,131.793372,147.028408,165.629492,176.40016599999996,184.475962,176.251148,160.16727600000004,135.11682199999998,110.488028,88.848881,76.04724499999999,62.014779,55.51060700000001,50.53819500000001,45.62639460000001,42.3047072,42.176441800000006,37.6332612,36.40553720000001,35.3201156,34.27133860000001,31.612889800000005,32.3182348,31.822265200000004,30.494057,29.143604999999997,29.478216800000002,28.3292006,27.3798114,26.9420946,26.505707,26.623382799999998,28.710711600000003,36.2808898,42.1368492,50.3409112,55.2635312,55.79225279999999,54.3384282,52.595607400000006,49.982789399999994,46.925508799999996,47.3750472,43.377382399999995,39.8864942,34.4228916,31.3090782,24.884451400000003,19.9334468,16.436357,14.154659400000002,11.5600934,10.4111692,9.6010284,8.587354880000001,7.19867328,6.661736200000001,6.8804022,6.54976268,6.27096152,6.22779372,5.86664308,4.31651682,3.8481954000000007,3.182644460000001,2.8373039800000006,1.96987162,1.710701248,1.0098335880000002,0.804516608,0.31230268800000005,0.124779368,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
Dollis Hill,4435.4116981,9.6823832,15.9730418,23.7661318,33.2403694,47.19611200000001,63.115745200000006,82.34391140000002,98.3258234,123.2488928,138.08833080000002,160.9630888,166.17215000000004,185.88971,173.03946000000005,176.78297000000003,158.36341000000002,148.53666800000005,118.75895600000001,110.335912,90.86665,82.44676600000003,69.57462,66.45165700000001,63.1839922,59.80366899999999,52.98170699999999,54.269059,53.08914,49.488664799999995,46.7086,46.4644224,46.989478399999996,47.2760684,46.80035720000001,47.2333638,47.9788274,47.9173462,47.1964188,48.2577674,55.2986508,56.0792118,58.719257000000006,61.08880960000001,64.3429802,61.05993420000001,58.93923879999999,61.9704376,63.2859672,65.6784952,63.87363180000001,67.93267220000001,60.97159940000001,58.4476294,49.778501399999996,45.856624,40.2023588,37.019614399999995,31.411349800000004,28.2752578,25.096600400000003,21.081393200000004,18.7042824,16.7427526,15.5476274,14.6464316,12.838061999999999,12.224308700000002,11.281127100000004,9.873274,8.231859400000001,7.4151919999999985,5.86291014,4.6545780400000005,3.7389912400000007,2.87620392,2.1723943,1.40818866,0.99075396,0.71035306,0.28055098,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
Finchley Road,21899.739515300014,3.7549966,17.2322656,72.40473360000001,122.50373960000002,225.85104160000003,322.952361,427.62912,503.13395199999997,608.4622860000001,681.18548,811.456228,902.0312,966.45524,949.1543400000003,914.70628,796.7925799999999,698.0210599999999,574.55044,511.185706,431.00240600000006,389.06141800000006,343.2414740000001,327.0569200000001,310.56964,302.49018,285.593438,270.474714,269.833956,262.258608,249.278708,240.073634,239.248338,229.577152,218.488974,215.91271400000002,214.676706,209.001762,203.88577400000003,205.106546,210.71993200000003,213.129764,216.85563199999999,228.109492,250.04273999999998,262.790414,278.722034,297.09831,313.98992400000003,331.408544,361.839312,367.031764,374.278102,352.2128,318.770734,265.77194199999997,235.38553199999998,185.948605,161.472933,129.647707,111.447455,90.69705100000002,81.09965400000002,72.4971,68.82807199999999,63.054056,59.77499400000001,57.44894040000001,54.57446120000001,53.69298440000001,50.3297912,46.837647800000006,45.815692799999994,41.65247720000001,38.281271999999994,31.2422641,23.975494460000004,14.922142060000002,8.939656860000003,1.94511886,0.72949196,0.4313690000000001,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
Green Park,28014.799006999998,11.9360218,25.7092898,43.2698178,71.5137718,92.90660279999999,122.94278999999999,168.33989,203.509648,232.81719,264.89736400000004,291.76764199999997,314.942684,357.042024,387.31657800000005,403.741002,425.46807000000007,413.65905,375.155236,330.682976,298.324484,260.525694,240.58208399999998,220.75717799999998,228.06259599999998,234.62389,234.00583000000003,239.015894,256.17400200000003,254.58788600000003,253.86559000000003,252.32486800000004,250.452328,256.72112799999996,260.32938400000006,266.330604,286.62377599999996,301.937918,312.44422799999995,337.19232,369.930156,389.607772,406.29697999999996,449.839308,468.705382,502.64555600000006,552.1245200000001,615.1126859999998,679.1669459999998,743.441684,813.7492040000002,843.3424039999999,870.775174,826.4541300000002,792.9324500000001,704.90755,640.5396099999999,559.535924,505.3213,451.69478,426.53556,395.8651,367.441516,353.294616,353.31806400000005,353.59255800000005,354.54582999999997,353.96401000000014,366.306606,363.882846,348.82787800000006,340.87893400000013,333.42163000000005,300.70749200000006,262.44729400000006,223.82984200000004,189.79850400000004,140.6092514,97.6356206,64.87407859999999,40.8940446,11.5019146,2.0029712,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
Kilburn,7790.011487000001,9.6922888,16.213178,26.425353,40.41846760000001,61.05143280000002,82.3739482,105.35570700000001,131.98451200000002,156.553922,183.702624,223.426004,273.639152,316.25054,336.96416000000005,344.8081180000001,321.9512220000001,280.06074,222.8887752,187.3281072,154.00997420000004,131.91134820000002,113.15522820000001,109.66219380000001,102.6825938,97.2369908,91.7930628,89.67714480000002,89.461776,85.73460200000002,81.10844400000002,81.96373,82.67094399999999,79.40519599999999,77.61619,78.27619720000001,77.93437320000001,74.3930162,73.4871902,75.5329282,77.71759899999999,78.46893500000002,82.27008600000002,86.01511800000002,90.933262,101.223752,103.5874492,114.29535520000002,118.9767344,134.01344840000002,128.94274840000003,143.31137719999998,136.68274019999998,140.225255,120.94177700000002,118.781493,96.9425738,85.55065400000001,68.20170920000001,59.97405380000001,47.54307980000001,41.331521,36.070621200000005,32.459911,30.250203200000005,28.3848532,33.41671720000001,35.84102340000001,36.653634,35.2646066,33.98251520000001,28.64045280000001,24.79406520000001,22.36396120000001,19.5565949,16.53838038,12.31678246,8.89431952,5.10211592,2.6861348200000004,1.56030874,0.50218906,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
Kingsbury,5487.344032399999,14.485588800000002,36.227128799999996,66.21182879999999,97.8148248,135.6654232,174.81288800000004,193.35323200000005,201.726362,214.36899,199.241778,211.35076400000003,200.58434599999998,205.827626,184.6660748,180.41730680000003,146.39147680000005,138.7446228,108.0871128,100.07163,87.48025200000002,78.4444792,67.73154579999999,68.6206148,67.2579608,65.19637680000001,63.16921840000001,64.0329574,62.45615840000001,60.5913264,58.98167340000001,58.665433400000005,57.8919142,57.0417022,57.8268532,58.7176338,57.473271,56.0944578,56.12774640000001,57.6267714,58.90086180000001,73.75106380000003,86.73228460000001,92.19174,89.989936,89.31981200000001,75.5385394,69.6808126,64.98424059999999,68.3608426,64.27301299999999,66.3364828,55.6595998,52.3989532,41.95911279999999,40.1347072,32.521965,29.490883399999998,26.107769199999996,25.671661600000004,22.414385,20.1983014,19.8103584,17.766711800000003,15.509127200000002,15.717586400000002,14.353873000000002,14.174779000000001,12.4804343,12.036677100000002,9.50669824,8.17422396,6.377608560000001,5.38002246,4.65501658,4.27596342,3.55460544,2.6356432400000003,1.81315144,0.8153691200000001,0.21186374,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
London Bridge,32732.281350000005,12.459690000000002,29.179338000000005,49.10315800000001,77.78495400000001,132.434478,195.40643400000002,281.814626,386.674254,501.32167,602.786886,711.2932900000001,826.3425299999999,944.020502,975.99359,983.699858,942.736796,829.7563560000001,661.11501,556.4452600000002,449.22540000000015,354.9308660000001,297.9883,266.602716,243.203558,235.776864,234.250804,237.711086,247.59209199999998,253.95665,253.47611400000002,258.584256,260.29378,263.64002800000003,262.174702,268.253144,272.95333999999997,275.270616,268.981226,282.593756,297.167972,321.176334,338.460794,374.2444880000001,403.416434,448.712278,489.675694,561.971458,659.0267620000002,741.4575420000001,846.3957220000002,910.378892,962.345378,926.735506,902.475492,792.6314639999999,715.6134920000002,620.5287059999999,557.575096,490.24631800000014,453.13149200000015,412.53478400000006,372.009078,348.757528,323.7103800000001,312.77321,305.342536,301.219038,300.5608900000001,292.1459700000001,278.73172800000003,265.399422,249.50023,223.545738,197.060968,168.767096,131.209902,97.839828,68.281276,42.469026,22.492564000000005,12.509738000000002,4.2251280000000015,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
Neasden,3739.384328700002,10.050217800000002,17.1679858,28.745600400000004,42.0382624,63.93237940000001,86.87769340000001,103.7434694,126.6077948,133.43843180000002,141.646757,141.686147,153.22083700000005,142.288124,145.505905,136.551291,127.78813899999999,106.817049,95.159885,80.298969,67.592315,58.11398060000001,54.55009,51.6982842,49.876808200000006,47.25324880000001,45.77291040000001,41.746899600000006,40.7273118,38.3690864,36.418863200000004,36.5136424,37.0996198,36.2996504,35.63282680000001,37.00200340000001,35.98771580000001,35.4881218,34.9128318,37.29606920000001,38.612736,38.53040920000001,38.05263400000001,40.877082,44.15155480000001,47.617102,51.090063,59.28863940000001,61.5724662,61.92421180000001,59.07486580000001,59.04325280000001,51.06160080000001,45.88305920000001,39.46098979999999,35.632337400000004,28.502246999999997,24.6221884,21.1694522,17.670802600000002,14.2599694,12.171531199999999,10.800279,9.673917800000002,9.109645400000002,8.483424860000001,7.99300186,7.76851272,6.9736718400000015,6.6344258400000005,6.62972948,6.29592688,5.88775442,5.68597076,4.7367843,3.49278162,2.95216456,2.05336176,1.0939405,0.63327556,0.29934674,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
North Greenwich,14945.807836699998,16.812514,25.194119600000004,30.0488242,47.86273420000001,72.43097420000002,71.8126842,90.5535186,112.24270800000002,119.21420800000001,125.933102,135.92354,138.202886,147.245582,147.052788,136.089833,124.16824780000002,115.4878038,98.5733458,95.361165,90.52403800000002,106.12570720000002,108.50768719999999,106.129476,108.10848280000002,114.9479598,107.3813778,110.5005438,119.297941,124.856799,127.1607,133.11924399999998,136.243616,139.521524,136.91241599999998,137.90812599999998,135.71794599999998,143.396578,135.50252,136.21925800000002,147.730036,150.57523600000005,145.19713199999995,161.645344,183.609704,191.464826,201.095618,224.077496,240.15165,265.804714,274.727488,318.093968,312.125234,308.006888,273.36528599999997,273.32552599999997,231.60437599999997,231.55062200000003,210.55963800000004,212.36109,198.94714800000003,196.224404,181.927468,191.270776,187.17472200000003,181.27441600000003,183.393798,191.15328799999997,249.22777,324.11036,414.280374,491.756526,567.082214,589.1473,558.4084399999998,481.021434,373.91641,266.0711168,149.69824885999995,68.73940034,21.39558634,11.43997034,1.89024354,0.89203148,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
Queensbury,5222.902674380002,22.048050000000003,51.4238,80.229372,131.402174,193.612278,227.387898,253.996168,265.45754600000004,248.328052,227.347314,225.933416,218.76235000000003,205.296376,209.811768,178.67576000000003,155.64137200000005,126.938796,110.57482399999999,85.010202,77.02729400000003,71.7018308,63.15079800000001,63.87169280000001,63.0046794,59.44560180000001,53.6590326,51.9892526,50.532150400000006,46.99928379999999,45.85081580000001,45.39221280000001,44.11996860000001,41.890464,41.865811,42.4657896,42.5487296,40.865743200000004,40.66957320000001,40.208995,39.9782516,39.398921,39.34220240000001,41.201464400000006,40.8692004,42.6310482,43.5003462,47.2144162,49.14393680000001,49.926103999999995,48.5877272,46.7441244,45.02885600000001,42.256369799999995,42.4204002,37.242721200000005,34.2875602,30.5691962,26.040224,21.2473422,20.9977896,19.488675200000007,16.8846264,15.3601324,13.4244066,11.3109464,10.053821200000002,9.393341,9.004192399999999,8.560540000000001,8.1020178,7.423565400000001,6.02345988,4.56649238,3.200467568,2.386828808,1.566508676,1.073089596,0.6812534960000001,0.4966379080000001,0.136234068,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SB
